source,target,nu_gap,within_median,separation,n_reps,max_r2,mean_r2,p_global,q_global
260956_at,264436_at,0.46453939030148267,0.18620897418955218,0.2783304161119305,2,0.8925157057507671,0.5952872684374456,0.13001352943743727,0.4019578226472559
263739_at,246550_at,0.4647295621061762,0.8111413415941937,-0.3464117794880175,2,0.5506209809482854,-2.4163581789833897,0.12992624274429362,0.4019578226472559
252475_s_at,248596_at,0.4644761504842696,0.20620241933977213,0.2582737311444975,2,0.8683194974065784,0.5656456022770623,0.13001352943743727,0.4019578226472559
250665_at,248537_at,0.4644192366371195,0.12492634175758549,0.339492894879534,2,0.7915019415102882,0.46458614411604404,0.13005717278400908,0.4020095729703483
245734_at,253496_at,0.46345990620184696,0.46985985086595705,-0.006399944664110091,2,0.7721951919516264,0.4195972773849026,0.13058089294287087,0.40214890944887777
259751_at,247848_at,0.46434875546045506,0.5239384603908039,-0.059589704930348875,2,0.6406392945310357,0.48885027660617725,0.1301444594771527,0.40214890944887777
250277_at,267005_at,0.4626879903533698,0.18005404314952345,0.2826339472038464,2,0.822030295563028,0.5232232285277613,0.13093003971544537,0.40214890944887777
253496_at,253374_at,0.4631261170771015,0.1715869360612065,0.291539181015895,2,0.821700557509641,0.5228373864863172,0.13075546632915813,0.40214890944887777
253372_at,257253_at,0.4627958113878956,0.2321404228341915,0.2306553885537041,2,0.7266285841735447,0.226708361633447,0.13088639636887356,0.40214890944887777
266983_at,253496_at,0.46270935763235393,0.2917075445060108,0.17100181312634316,2,0.9357536060653064,0.5816958344905362,0.13088639636887356,0.40214890944887777
259970_at,258188_at,0.46358027512293776,0.37459934823996727,0.08898092688297049,2,0.8062921828160687,0.5673433701174965,0.13053724959629903,0.40214890944887777
266839_at,247216_at,0.46377190608324304,0.2881170052958848,0.17565490078735824,2,0.5538381684363949,-0.10511708858819521,0.13053724959629903,0.40214890944887777
246554_at,267364_at,0.46259685458147304,0.5599921094799265,-0.09739525489845346,2,0.740518572202209,0.34088519476284973,0.1309736830620172,0.40214890944887777
257205_at,253989_at,0.46318812190980907,0.28174506316904996,0.1814430587407591,2,0.7740518589142058,0.5282991941245866,0.1307118229825863,0.40214890944887777
249741_at,266864_at,0.46285196585554583,0.6022308362375759,-0.13937887038203006,2,0.7311268354524469,0.5330947476154003,0.13088639636887356,0.40214890944887777
253627_at,263122_at,0.46248929007928363,0.15698709466426974,0.3055021954150139,2,0.8738789921527763,0.6257806547653982,0.131017326408589,0.40214890944887777
261907_at,250007_at,0.4641929442563523,0.283570052185125,0.18062289207122734,2,0.7928881104429419,0.5344275418343434,0.1303626762100118,0.40214890944887777
266839_at,246069_at,0.4627385059478216,0.09377154832894846,0.36896695761887316,2,0.88747923283078,0.7750073558085082,0.13088639636887356,0.40214890944887777
259790_s_at,265665_at,0.4641511892741005,0.10437672246420437,0.3597744668098961,2,0.9083054898658993,0.6928729402882725,0.1303626762100118,0.40214890944887777
252123_at,259751_at,0.4630847910390761,0.47702996986414264,-0.013945178825066518,2,0.6664985923959474,0.14949357775237543,0.13075546632915813,0.40214890944887777
261914_at,252917_at,0.4638398439237559,0.08810384971673979,0.3757359942070161,2,0.9190200663807974,0.798434417851113,0.13049360624972722,0.40214890944887777
247766_at,267364_at,0.46261170045482847,0.5165481803359224,-0.05393647988109396,2,0.5826339051760127,0.3520284208064538,0.1309736830620172,0.40214890944887777
252885_at,258188_at,0.46329847829081383,0.16075577236248456,0.30254270592832927,2,0.715486800466772,0.5428321111746985,0.1307118229825863,0.40214890944887777
253627_at,265339_at,0.4624243183681172,0.34338715503594314,0.11903716333217407,2,0.9192358791670204,0.6169316906557165,0.131017326408589,0.40214890944887777
248311_at,261937_at,0.462793232634123,0.11519384930948498,0.347599383324638,2,0.7329480604048055,0.37631770541582066,0.13088639636887356,0.40214890944887777
261663_at,257205_at,0.4635327932798772,0.5071732419316658,-0.04364044865178862,2,0.6811039879535268,-27.81903168152166,0.13053724959629903,0.40214890944887777
247443_at,267380_at,0.46285362248477413,0.4801455476143284,-0.017291925129554298,2,0.6351164203695395,0.03848241149048545,0.13088639636887356,0.40214890944887777
250971_at,248596_at,0.4632176740145375,0.5352534814257114,-0.07203580741117388,2,0.6083602299838246,0.3181047495722571,0.1307118229825863,0.40214890944887777
258497_at,261907_at,0.46347046846887363,0.6372183972405554,-0.17374792877168177,2,0.7772752352551775,-10.81173279707231,0.13058089294287087,0.40214890944887777
247867_at,253627_at,0.46389455469356977,0.6806129211450676,-0.21671836645149778,2,0.575046451591618,0.3021238049997642,0.13044996290315541,0.40214890944887777
253922_at,258677_at,0.46400126850041845,0.4298146806817144,0.03418658781870404,2,0.7210254227305504,-6.725990047825084,0.1304063195565836,0.40214890944887777
249191_at,247478_at,0.4641408388251978,0.34561634688912546,0.11852449193607234,2,0.7620461123586614,-22.809164763001643,0.1303626762100118,0.40214890944887777
262526_at,248502_at,0.46270302830784915,0.3617251967754061,0.10097783153244305,2,0.6754936563518686,0.4706405983956494,0.13088639636887356,0.40214890944887777
248502_at,247348_at,0.46320079546553855,0.29144470911362064,0.1717560863519179,2,0.5805838390375816,0.3824031139758511,0.1307118229825863,0.40214890944887777
248596_at,262290_at,0.46347150638115964,0.3163402261105479,0.14713128027061173,2,0.909698905427915,0.5810813094620207,0.13058089294287087,0.40214890944887777
261937_at,267265_at,0.4624961747132804,0.3981526166031791,0.06434355811010134,2,0.7417408400821757,-2.1114507218402387,0.131017326408589,0.40214890944887777
245936_at,247216_at,0.4640668120157806,0.45290610285803645,0.011160709157744142,2,0.9268263271564106,0.557654025235898,0.1304063195565836,0.40214890944887777
251727_at,247214_at,0.4642346946216639,0.5684939026547479,-0.10425920803308397,2,0.7688285526258416,0.5402516021136665,0.13031903286343996,0.40214890944887777
266719_at,266839_at,0.4619476643345761,0.2049169444413051,0.25703071989327103,2,0.7822714031448018,0.6115761330083203,0.1312791864880199,0.40220906387205113
246490_at,248596_at,0.4621606898646118,0.27976511120377,0.18239557866084177,2,0.8374018540047489,0.6108717930087832,0.13123554314144809,0.40220906387205113
254020_at,248756_at,0.46216928628487164,0.31973902725278863,0.142430259032083,2,0.6618860057044207,0.4816814903429642,0.13123554314144809,0.40220906387205113
247474_at,262290_at,0.4619384288489124,0.1863054199905101,0.2756330088584023,2,0.8243573184109616,0.7221494354614577,0.1312791864880199,0.40220906387205113
246554_at,265339_at,0.46206303257979664,0.13471869187280883,0.3273443407069878,2,0.7453591835802866,-7.624126703218506,0.13123554314144809,0.40220906387205113
250926_at,259970_at,0.46227991758899517,0.8078184269041296,-0.34553850931513447,2,0.6433532093340293,0.27797643956024476,0.13110461310173263,0.40220906387205113
266719_at,263122_at,0.46190981270619025,0.4012599642020455,0.06064984850414473,2,0.5835384713764649,-0.19982101793931864,0.1312791864880199,0.40220906387205113
246550_at,259856_at,0.4618754391535866,0.4583066353291906,0.003568803824396005,2,0.7491840929492177,-0.42852117114640353,0.1312791864880199,0.40220906387205113
259990_s_at,266719_at,0.4622342086621991,0.2256779140352634,0.2365562946269357,2,0.6240616587018062,-0.08374517753191149,0.13110461310173263,0.40220906387205113
257628_at,261480_at,0.4618051560970282,0.3900397689089531,0.07176538718807512,2,0.8659138892828757,0.53557164219168,0.1313228298345917,0.4022602958975952
250277_at,247348_at,0.4617035859987626,0.39809062281727825,0.06361296318148435,2,0.7391593341825133,0.5821830369797316,0.13141011652773535,0.4024451652300516
248537_at,265339_at,0.4615166254987574,0.1362846493272793,0.3252319761714781,2,0.6424164412448568,0.1569812615655961,0.13145375987430716,0.402496327877438
255221_at,262505_at,0.46146878538482183,0.23329363545252374,0.2281751499322981,2,0.8701128664210604,0.6554301567293965,0.13149740322087897,0.40254746956082227
247903_at,265665_at,0.4609258789469607,0.17705641915024242,0.2838694597967183,2,0.7369557751459159,0.39241593859562673,0.13175926330030988,0.4027087387576006
261569_at,257985_at,0.4605520334921249,0.3313223045244713,0.1292297289676536,2,0.8889834630257423,0.6286083045605972,0.1318465499934535,0.4027087387576006
245152_at,246550_at,0.4613408459605559,0.33447533603651025,0.12686550992404566,2,0.5993405856145291,-1.4558946802685941,0.1315846899140226,0.4027087387576006
245346_at,260412_at,0.46074935044958965,0.4243963739640467,0.03635297648554292,2,0.901621632184877,0.8068912770407635,0.13180290664688168,0.4027087387576006
262526_at,247216_at,0.46090897909200945,0.3920597321531679,0.06884924693884154,2,0.8797425690316703,0.4957866181106027,0.13175926330030988,0.4027087387576006
262505_at,263122_at,0.4604966860938602,0.24111511062753435,0.21938157546632583,2,0.7734200862124615,-3.177921855488121,0.1318465499934535,0.4027087387576006
262505_at,265182_at,0.46055357508764894,0.2669442106685623,0.19360936441908666,2,0.5032638111420437,-4.5669235427751085,0.1318465499934535,0.4027087387576006
247525_at,259856_at,0.46063828751757185,0.46766210582878875,-0.007023818311216901,2,0.763367502566136,0.5734342291546756,0.1318465499934535,0.4027087387576006
254020_at,250277_at,0.46077520471036837,0.5111176792722048,-0.05034247456183638,2,0.8416560418846686,0.3318368929302318,0.13180290664688168,0.4027087387576006
261480_at,251727_at,0.46104982616879653,0.4928730733734836,-0.031823247204687044,2,0.7871537649208413,-10.703139233068658,0.13171561995373804,0.4027087387576006
248756_at,253174_at,0.460941593124958,0.4197983052162736,0.041143287908684434,2,0.8388179595676307,-508.0469660449892,0.13175926330030988,0.4027087387576006
264898_at,247525_at,0.4603869578997204,0.13864498763868194,0.32174197026103846,2,0.9065347692238761,0.5308344083982052,0.1318901933400253,0.40275971160569346
